,TRANSITING,UN_STATION,DATE,DAY_OF_WEEK
572,2529.0,104STA,2016-09-08,Thursday
573,2477.0,104STA,2016-09-09,Friday
574,2354.0,104STA,2016-09-10,Saturday
575,1105.0,104STA,2016-09-11,Sunday
576,805.0,104STA,2016-09-12,Monday
577,2365.0,104STA,2016-09-13,Tuesday
578,2478.0,104STA,2016-09-14,Wednesday
579,2523.0,104STA,2016-09-15,Thursday
580,2506.0,104STA,2016-09-16,Friday
581,2440.0,104STA,2016-09-17,Saturday
582,1141.0,104STA,2016-09-18,Sunday
583,805.0,104STA,2016-09-19,Monday
584,2404.0,104STA,2016-09-20,Tuesday
585,2520.0,104STA,2016-09-21,Wednesday
586,2578.0,104STA,2016-09-22,Thursday
587,2535.0,104STA,2016-09-23,Friday
588,1726.0,104STJZ,2016-05-29,Sunday
589,1386.0,104STJZ,2016-05-30,Monday
590,1493.0,104STJZ,2016-05-31,Tuesday
591,3025.0,104STJZ,2016-06-01,Wednesday
592,3014.0,104STJZ,2016-06-02,Thursday
593,3049.0,104STJZ,2016-06-03,Friday
594,3035.0,104STJZ,2016-06-04,Saturday
595,1869.0,104STJZ,2016-06-05,Sunday
596,1281.0,104STJZ,2016-06-06,Monday
597,2989.0,104STJZ,2016-06-07,Tuesday
598,2931.0,104STJZ,2016-06-08,Wednesday
599,3031.0,104STJZ,2016-06-09,Thursday
600,2477.0,104STJZ,2016-06-10,Friday
601,2913.0,104STJZ,2016-06-11,Saturday
602,1803.0,104STJZ,2016-06-12,Sunday
603,1387.0,104STJZ,2016-06-13,Monday
604,2928.0,104STJZ,2016-06-14,Tuesday
605,2962.0,104STJZ,2016-06-15,Wednesday
606,2947.0,104STJZ,2016-06-16,Thursday
607,2905.0,104STJZ,2016-06-17,Friday
608,2938.0,104STJZ,2016-06-18,Saturday
609,1820.0,104STJZ,2016-06-19,Sunday
610,1450.0,104STJZ,2016-06-20,Monday
611,2778.0,104STJZ,2016-06-21,Tuesday
612,2834.0,104STJZ,2016-06-22,Wednesday
613,2914.0,104STJZ,2016-06-23,Thursday
614,2872.0,104STJZ,2016-06-24,Friday
615,2888.0,104STJZ,2016-06-25,Saturday
616,1873.0,104STJZ,2016-06-26,Sunday
617,1391.0,104STJZ,2016-06-27,Monday
618,2792.0,104STJZ,2016-06-28,Tuesday
619,2957.0,104STJZ,2016-06-29,Wednesday
620,2855.0,104STJZ,2016-06-30,Thursday
621,2807.0,104STJZ,2016-07-01,Friday
622,2618.0,104STJZ,2016-07-02,Saturday
623,1711.0,104STJZ,2016-07-03,Sunday
624,1357.0,104STJZ,2016-07-04,Monday
625,1448.0,104STJZ,2016-07-05,Tuesday
626,2599.0,104STJZ,2016-07-06,Wednesday
627,2734.0,104STJZ,2016-07-07,Thursday
628,2753.0,104STJZ,2016-07-08,Friday
629,2689.0,104STJZ,2016-07-09,Saturday
630,1778.0,104STJZ,2016-07-10,Sunday
631,1376.0,104STJZ,2016-07-11,Monday
632,2653.0,104STJZ,2016-07-12,Tuesday
633,2904.0,104STJZ,2016-07-13,Wednesday
634,2836.0,104STJZ,2016-07-14,Thursday
635,2815.0,104STJZ,2016-07-15,Friday
636,2799.0,104STJZ,2016-07-16,Saturday
637,1805.0,104STJZ,2016-07-17,Sunday
638,1404.0,104STJZ,2016-07-18,Monday
639,2738.0,104STJZ,2016-07-19,Tuesday
640,2907.0,104STJZ,2016-07-20,Wednesday
641,2908.0,104STJZ,2016-07-21,Thursday
642,2712.0,104STJZ,2016-07-22,Friday
643,2728.0,104STJZ,2016-07-23,Saturday
644,1798.0,104STJZ,2016-07-24,Sunday
645,1393.0,104STJZ,2016-07-25,Monday
646,2699.0,104STJZ,2016-07-26,Tuesday
647,2840.0,104STJZ,2016-07-27,Wednesday
648,2828.0,104STJZ,2016-07-28,Thursday
649,2852.0,104STJZ,2016-07-29,Friday
650,2746.0,104STJZ,2016-07-30,Saturday
651,1789.0,104STJZ,2016-07-31,Sunday
652,1355.0,104STJZ,2016-08-01,Monday
653,2787.0,104STJZ,2016-08-02,Tuesday
654,2858.0,104STJZ,2016-08-03,Wednesday
655,2923.0,104STJZ,2016-08-04,Thursday
656,2868.0,104STJZ,2016-08-05,Friday
657,2763.0,104STJZ,2016-08-06,Saturday
658,1871.0,104STJZ,2016-08-07,Sunday
659,1451.0,104STJZ,2016-08-08,Monday
660,2760.0,104STJZ,2016-08-09,Tuesday
661,2891.0,104STJZ,2016-08-10,Wednesday
662,2832.0,104STJZ,2016-08-11,Thursday
663,2816.0,104STJZ,2016-08-12,Friday
664,2739.0,104STJZ,2016-08-13,Saturday
665,1731.0,104STJZ,2016-08-14,Sunday
666,1356.0,104STJZ,2016-08-15,Monday
667,2642.0,104STJZ,2016-08-16,Tuesday
668,2702.0,104STJZ,2016-08-17,Wednesday
669,2711.0,104STJZ,2016-08-18,Thursday
670,2652.0,104STJZ,2016-08-19,Friday
671,2635.0,104STJZ,2016-08-20,Saturday
672,1811.0,104STJZ,2016-08-21,Sunday
673,1389.0,104STJZ,2016-08-22,Monday
674,2615.0,104STJZ,2016-08-23,Tuesday
675,2653.0,104STJZ,2016-08-24,Wednesday
676,2732.0,104STJZ,2016-08-25,Thursday
677,2764.0,104STJZ,2016-08-26,Friday
678,2636.0,104STJZ,2016-08-27,Saturday
679,1934.0,104STJZ,2016-08-28,Sunday
680,1437.0,104STJZ,2016-08-29,Monday
681,2603.0,104STJZ,2016-08-30,Tuesday
682,2757.0,104STJZ,2016-08-31,Wednesday
683,2823.0,104STJZ,2016-09-01,Thursday
684,2725.0,104STJZ,2016-09-02,Friday
685,2638.0,104STJZ,2016-09-03,Saturday
686,1729.0,104STJZ,2016-09-04,Sunday
687,1471.0,104STJZ,2016-09-05,Monday
688,1513.0,104STJZ,2016-09-06,Tuesday
689,2876.0,104STJZ,2016-09-07,Wednesday
690,2937.0,104STJZ,2016-09-08,Thursday
691,3141.0,104STJZ,2016-09-09,Friday
692,3165.0,104STJZ,2016-09-10,Saturday
693,1929.0,104STJZ,2016-09-11,Sunday
694,1390.0,104STJZ,2016-09-12,Monday
695,2882.0,104STJZ,2016-09-13,Tuesday
696,3094.0,104STJZ,2016-09-14,Wednesday
697,3189.0,104STJZ,2016-09-15,Thursday
698,3198.0,104STJZ,2016-09-16,Friday
699,3106.0,104STJZ,2016-09-17,Saturday
700,1980.0,104STJZ,2016-09-18,Sunday
701,1447.0,104STJZ,2016-09-19,Monday
702,3004.0,104STJZ,2016-09-20,Tuesday
703,3207.0,104STJZ,2016-09-21,Wednesday
704,3068.0,104STJZ,2016-09-22,Thursday
705,3249.0,104STJZ,2016-09-23,Friday
706,14061.0,110ST6,2016-05-29,Sunday
707,11481.0,110ST6,2016-05-30,Monday
708,10868.0,110ST6,2016-05-31,Tuesday
709,23431.0,110ST6,2016-06-01,Wednesday
710,23968.0,110ST6,2016-06-02,Thursday
711,24285.0,110ST6,2016-06-03,Friday
712,24194.0,110ST6,2016-06-04,Saturday
713,15012.0,110ST6,2016-06-05,Sunday
714,10948.0,110ST6,2016-06-06,Monday
715,23526.0,110ST6,2016-06-07,Tuesday
716,23606.0,110ST6,2016-06-08,Wednesday
717,23406.0,110ST6,2016-06-09,Thursday
718,22349.0,110ST6,2016-06-10,Friday
719,23779.0,110ST6,2016-06-11,Saturday
720,20650.0,110ST6,2016-06-12,Sunday
721,12895.0,110ST6,2016-06-13,Monday
722,22587.0,110ST6,2016-06-14,Tuesday
723,21884.0,110ST6,2016-06-15,Wednesday
724,23593.0,110ST6,2016-06-16,Thursday
725,22996.0,110ST6,2016-06-17,Friday
726,23559.0,110ST6,2016-06-18,Saturday
727,16181.0,110ST6,2016-06-19,Sunday
728,11898.0,110ST6,2016-06-20,Monday
729,21429.0,110ST6,2016-06-21,Tuesday
730,22296.0,110ST6,2016-06-22,Wednesday
731,22804.0,110ST6,2016-06-23,Thursday
732,21997.0,110ST6,2016-06-24,Friday
733,22864.0,110ST6,2016-06-25,Saturday
734,15417.0,110ST6,2016-06-26,Sunday
735,13080.0,110ST6,2016-06-27,Monday
736,21227.0,110ST6,2016-06-28,Tuesday
737,21727.0,110ST6,2016-06-29,Wednesday
738,20864.0,110ST6,2016-06-30,Thursday
739,20839.0,110ST6,2016-07-01,Friday
740,19702.0,110ST6,2016-07-02,Saturday
741,9845.0,110ST6,2016-07-03,Sunday
742,7875.0,110ST6,2016-07-04,Monday
743,11256.0,110ST6,2016-07-05,Tuesday
744,19758.0,110ST6,2016-07-06,Wednesday
745,20106.0,110ST6,2016-07-07,Thursday
746,19793.0,110ST6,2016-07-08,Friday
747,20364.0,110ST6,2016-07-09,Saturday
748,14174.0,110ST6,2016-07-10,Sunday
749,13092.0,110ST6,2016-07-11,Monday
750,20256.0,110ST6,2016-07-12,Tuesday
751,20536.0,110ST6,2016-07-13,Wednesday
752,20359.0,110ST6,2016-07-14,Thursday
753,20111.0,110ST6,2016-07-15,Friday
754,20993.0,110ST6,2016-07-16,Saturday
755,14599.0,110ST6,2016-07-17,Sunday
756,12172.0,110ST6,2016-07-18,Monday
757,19634.0,110ST6,2016-07-19,Tuesday
758,20820.0,110ST6,2016-07-20,Wednesday
759,20586.0,110ST6,2016-07-21,Thursday
760,21008.0,110ST6,2016-07-22,Friday
761,20809.0,110ST6,2016-07-23,Saturday
762,14424.0,110ST6,2016-07-24,Sunday
763,11706.0,110ST6,2016-07-25,Monday
764,19265.0,110ST6,2016-07-26,Tuesday
765,20599.0,110ST6,2016-07-27,Wednesday
766,20692.0,110ST6,2016-07-28,Thursday
767,20548.0,110ST6,2016-07-29,Friday
768,20081.0,110ST6,2016-07-30,Saturday
769,14349.0,110ST6,2016-07-31,Sunday
770,10992.0,110ST6,2016-08-01,Monday
771,20058.0,110ST6,2016-08-02,Tuesday
772,20566.0,110ST6,2016-08-03,Wednesday
773,20836.0,110ST6,2016-08-04,Thursday
774,20901.0,110ST6,2016-08-05,Friday
775,20666.0,110ST6,2016-08-06,Saturday
776,14191.0,110ST6,2016-08-07,Sunday
777,11430.0,110ST6,2016-08-08,Monday
778,19525.0,110ST6,2016-08-09,Tuesday
779,19847.0,110ST6,2016-08-10,Wednesday
780,20243.0,110ST6,2016-08-11,Thursday
781,19964.0,110ST6,2016-08-12,Friday
782,19307.0,110ST6,2016-08-13,Saturday
783,13786.0,110ST6,2016-08-14,Sunday
784,10684.0,110ST6,2016-08-15,Monday
785,18985.0,110ST6,2016-08-16,Tuesday
786,19596.0,110ST6,2016-08-17,Wednesday
787,20182.0,110ST6,2016-08-18,Thursday
788,19963.0,110ST6,2016-08-19,Friday
789,19908.0,110ST6,2016-08-20,Saturday
790,14374.0,110ST6,2016-08-21,Sunday
791,11467.0,110ST6,2016-08-22,Monday
792,18449.0,110ST6,2016-08-23,Tuesday
793,19170.0,110ST6,2016-08-24,Wednesday
794,19457.0,110ST6,2016-08-25,Thursday
795,19998.0,110ST6,2016-08-26,Friday
796,20258.0,110ST6,2016-08-27,Saturday
797,14680.0,110ST6,2016-08-28,Sunday
798,11597.0,110ST6,2016-08-29,Monday
799,18975.0,110ST6,2016-08-30,Tuesday
800,19314.0,110ST6,2016-08-31,Wednesday
801,19800.0,110ST6,2016-09-01,Thursday
802,19566.0,110ST6,2016-09-02,Friday
803,19993.0,110ST6,2016-09-03,Saturday
804,13422.0,110ST6,2016-09-04,Sunday
805,11294.0,110ST6,2016-09-05,Monday
806,11367.0,110ST6,2016-09-06,Tuesday
807,20194.0,110ST6,2016-09-07,Wednesday
808,19698.0,110ST6,2016-09-08,Thursday
809,23717.0,110ST6,2016-09-09,Friday
810,23349.0,110ST6,2016-09-10,Saturday
811,14301.0,110ST6,2016-09-11,Sunday
812,11522.0,110ST6,2016-09-12,Monday
813,20337.0,110ST6,2016-09-13,Tuesday
814,23418.0,110ST6,2016-09-14,Wednesday
815,23500.0,110ST6,2016-09-15,Thursday
816,24479.0,110ST6,2016-09-16,Friday
817,23808.0,110ST6,2016-09-17,Saturday
818,16361.0,110ST6,2016-09-18,Sunday
819,12664.0,110ST6,2016-09-19,Monday
820,22619.0,110ST6,2016-09-20,Tuesday
821,23261.0,110ST6,2016-09-21,Wednesday
822,23931.0,110ST6,2016-09-22,Thursday
823,23610.0,110ST6,2016-09-23,Friday
824,16354.0,111ST7,2016-05-29,Sunday
825,12807.0,111ST7,2016-05-30,Monday
826,12348.0,111ST7,2016-05-31,Tuesday
827,19467.0,111ST7,2016-06-01,Wednesday
828,19003.0,111ST7,2016-06-02,Thursday
829,19130.0,111ST7,2016-06-03,Friday
830,19168.0,111ST7,2016-06-04,Saturday
831,13288.0,111ST7,2016-06-05,Sunday
832,9606.0,111ST7,2016-06-06,Monday
833,17939.0,111ST7,2016-06-07,Tuesday
834,18727.0,111ST7,2016-06-08,Wednesday
835,19214.0,111ST7,2016-06-09,Thursday
836,18837.0,111ST7,2016-06-10,Friday
837,19022.0,111ST7,2016-06-11,Saturday
838,15413.0,111ST7,2016-06-12,Sunday
839,11919.0,111ST7,2016-06-13,Monday
840,18128.0,111ST7,2016-06-14,Tuesday
841,18831.0,111ST7,2016-06-15,Wednesday
842,19166.0,111ST7,2016-06-16,Thursday
843,18563.0,111ST7,2016-06-17,Friday
844,18767.0,111ST7,2016-06-18,Saturday
845,16469.0,111ST7,2016-06-19,Sunday
846,12460.0,111ST7,2016-06-20,Monday
847,17777.0,111ST7,2016-06-21,Tuesday
848,18462.0,111ST7,2016-06-22,Wednesday
849,18592.0,111ST7,2016-06-23,Thursday
850,18354.0,111ST7,2016-06-24,Friday
851,18526.0,111ST7,2016-06-25,Saturday
852,16280.0,111ST7,2016-06-26,Sunday
853,12886.0,111ST7,2016-06-27,Monday
854,17604.0,111ST7,2016-06-28,Tuesday
855,18355.0,111ST7,2016-06-29,Wednesday
856,18097.0,111ST7,2016-06-30,Thursday
857,18182.0,111ST7,2016-07-01,Friday
858,17481.0,111ST7,2016-07-02,Saturday
859,15310.0,111ST7,2016-07-03,Sunday
860,12145.0,111ST7,2016-07-04,Monday
861,11798.0,111ST7,2016-07-05,Tuesday
862,17687.0,111ST7,2016-07-06,Wednesday
863,18130.0,111ST7,2016-07-07,Thursday
864,18632.0,111ST7,2016-07-08,Friday
865,18436.0,111ST7,2016-07-09,Saturday
866,15585.0,111ST7,2016-07-10,Sunday
867,12495.0,111ST7,2016-07-11,Monday
868,17859.0,111ST7,2016-07-12,Tuesday
869,17958.0,111ST7,2016-07-13,Wednesday
870,18664.0,111ST7,2016-07-14,Thursday
871,36811.0,111ST7,2016-07-16,Saturday
872,15920.0,111ST7,2016-07-17,Sunday
873,12068.0,111ST7,2016-07-18,Monday
874,17279.0,111ST7,2016-07-19,Tuesday
875,18469.0,111ST7,2016-07-20,Wednesday
876,18738.0,111ST7,2016-07-21,Thursday
877,18329.0,111ST7,2016-07-22,Friday
878,18750.0,111ST7,2016-07-23,Saturday
879,15297.0,111ST7,2016-07-24,Sunday
880,12161.0,111ST7,2016-07-25,Monday
881,17306.0,111ST7,2016-07-26,Tuesday
882,18110.0,111ST7,2016-07-27,Wednesday
883,18522.0,111ST7,2016-07-28,Thursday
884,17871.0,111ST7,2016-07-29,Friday
885,18178.0,111ST7,2016-07-30,Saturday
886,14660.0,111ST7,2016-07-31,Sunday
887,11871.0,111ST7,2016-08-01,Monday
888,17751.0,111ST7,2016-08-02,Tuesday
889,18417.0,111ST7,2016-08-03,Wednesday
890,18331.0,111ST7,2016-08-04,Thursday
891,17951.0,111ST7,2016-08-05,Friday
892,18220.0,111ST7,2016-08-06,Saturday
893,15642.0,111ST7,2016-08-07,Sunday
894,12938.0,111ST7,2016-08-08,Monday
895,17943.0,111ST7,2016-08-09,Tuesday
896,18777.0,111ST7,2016-08-10,Wednesday
897,18476.0,111ST7,2016-08-11,Thursday
898,18463.0,111ST7,2016-08-12,Friday
899,18342.0,111ST7,2016-08-13,Saturday
900,16508.0,111ST7,2016-08-14,Sunday
901,12003.0,111ST7,2016-08-15,Monday
902,17887.0,111ST7,2016-08-16,Tuesday
903,18092.0,111ST7,2016-08-17,Wednesday
904,18436.0,111ST7,2016-08-18,Thursday
905,18080.0,111ST7,2016-08-19,Friday
906,18464.0,111ST7,2016-08-20,Saturday
907,15935.0,111ST7,2016-08-21,Sunday
908,12792.0,111ST7,2016-08-22,Monday
909,17647.0,111ST7,2016-08-23,Tuesday
910,17807.0,111ST7,2016-08-24,Wednesday
911,44693.0,111ST7,2016-08-26,Friday
912,9840.0,111ST7,2016-08-27,Saturday
913,15357.0,111ST7,2016-08-28,Sunday
914,12705.0,111ST7,2016-08-29,Monday
915,17989.0,111ST7,2016-08-30,Tuesday
916,18292.0,111ST7,2016-08-31,Wednesday
917,18376.0,111ST7,2016-09-01,Thursday
918,18027.0,111ST7,2016-09-02,Friday
919,18499.0,111ST7,2016-09-03,Saturday
920,14938.0,111ST7,2016-09-04,Sunday
921,12522.0,111ST7,2016-09-05,Monday
922,12397.0,111ST7,2016-09-06,Tuesday
923,18041.0,111ST7,2016-09-07,Wednesday
924,18944.0,111ST7,2016-09-08,Thursday
925,19428.0,111ST7,2016-09-09,Friday
926,19598.0,111ST7,2016-09-10,Saturday
927,15066.0,111ST7,2016-09-11,Sunday
928,12443.0,111ST7,2016-09-12,Monday
929,18374.0,111ST7,2016-09-13,Tuesday
930,19695.0,111ST7,2016-09-14,Wednesday
931,20024.0,111ST7,2016-09-15,Thursday
932,19928.0,111ST7,2016-09-16,Friday
933,20057.0,111ST7,2016-09-17,Saturday
934,16080.0,111ST7,2016-09-18,Sunday
935,12928.0,111ST7,2016-09-19,Monday
936,19736.0,111ST7,2016-09-20,Tuesday
937,20130.0,111ST7,2016-09-21,Wednesday
938,19681.0,111ST7,2016-09-22,Thursday
939,19894.0,111ST7,2016-09-23,Friday
940,1499.0,111STA,2016-05-29,Sunday
941,1081.0,111STA,2016-05-30,Monday
942,1201.0,111STA,2016-05-31,Tuesday
943,3280.0,111STA,2016-06-01,Wednesday
944,3494.0,111STA,2016-06-02,Thursday
945,3396.0,111STA,2016-06-03,Friday
946,3341.0,111STA,2016-06-04,Saturday
947,1551.0,111STA,2016-06-05,Sunday
948,1017.0,111STA,2016-06-06,Monday
949,3439.0,111STA,2016-06-07,Tuesday
950,3565.0,111STA,2016-06-08,Wednesday
951,3550.0,111STA,2016-06-09,Thursday
952,3490.0,111STA,2016-06-10,Friday
953,3315.0,111STA,2016-06-11,Saturday
954,1471.0,111STA,2016-06-12,Sunday
955,1136.0,111STA,2016-06-13,Monday
956,3321.0,111STA,2016-06-14,Tuesday
957,3488.0,111STA,2016-06-15,Wednesday
958,3456.0,111STA,2016-06-16,Thursday
959,2823.0,111STA,2016-06-17,Friday
960,3353.0,111STA,2016-06-18,Saturday
961,75.0,111STA,2016-06-19,Sunday
962,15.0,111STA,2016-06-20,Monday
963,3322.0,111STA,2016-06-21,Tuesday
964,3456.0,111STA,2016-06-22,Wednesday
965,3479.0,111STA,2016-06-23,Thursday
966,3368.0,111STA,2016-06-24,Friday
967,3209.0,111STA,2016-06-25,Saturday
968,80.0,111STA,2016-06-26,Sunday
969,23.0,111STA,2016-06-27,Monday
970,3320.0,111STA,2016-06-28,Tuesday
971,3470.0,111STA,2016-06-29,Wednesday
972,3368.0,111STA,2016-06-30,Thursday
973,3415.0,111STA,2016-07-01,Friday
974,2988.0,111STA,2016-07-02,Saturday
975,1355.0,111STA,2016-07-03,Sunday
976,1106.0,111STA,2016-07-04,Monday
977,1278.0,111STA,2016-07-05,Tuesday
978,3282.0,111STA,2016-07-06,Wednesday
979,3104.0,111STA,2016-07-07,Thursday
980,3302.0,111STA,2016-07-08,Friday
981,3218.0,111STA,2016-07-09,Saturday
982,1427.0,111STA,2016-07-10,Sunday
983,1020.0,111STA,2016-07-11,Monday
984,3384.0,111STA,2016-07-12,Tuesday
985,3517.0,111STA,2016-07-13,Wednesday
986,3462.0,111STA,2016-07-14,Thursday
987,3483.0,111STA,2016-07-15,Friday
988,3376.0,111STA,2016-07-16,Saturday
989,1441.0,111STA,2016-07-17,Sunday
990,1144.0,111STA,2016-07-18,Monday
991,3271.0,111STA,2016-07-19,Tuesday
992,3372.0,111STA,2016-07-20,Wednesday
993,3509.0,111STA,2016-07-21,Thursday
994,3525.0,111STA,2016-07-22,Friday
995,3166.0,111STA,2016-07-23,Saturday
996,56.0,111STA,2016-07-24,Sunday
997,24.0,111STA,2016-07-25,Monday
998,3224.0,111STA,2016-07-26,Tuesday
999,3455.0,111STA,2016-07-27,Wednesday
1000,3468.0,111STA,2016-07-28,Thursday
1001,3510.0,111STA,2016-07-29,Friday
1002,3218.0,111STA,2016-07-30,Saturday
1003,1424.0,111STA,2016-07-31,Sunday
1004,1050.0,111STA,2016-08-01,Monday
1005,3266.0,111STA,2016-08-02,Tuesday
1006,3469.0,111STA,2016-08-03,Wednesday
1007,3500.0,111STA,2016-08-04,Thursday
1008,3463.0,111STA,2016-08-05,Friday
1009,3331.0,111STA,2016-08-06,Saturday
1010,1409.0,111STA,2016-08-07,Sunday
1011,1237.0,111STA,2016-08-08,Monday
1012,3333.0,111STA,2016-08-09,Tuesday
1013,3467.0,111STA,2016-08-10,Wednesday
1014,3374.0,111STA,2016-08-11,Thursday
1015,3360.0,111STA,2016-08-12,Friday
1016,3244.0,111STA,2016-08-13,Saturday
1017,1430.0,111STA,2016-08-14,Sunday
1018,1149.0,111STA,2016-08-15,Monday
1019,3187.0,111STA,2016-08-16,Tuesday
1020,3421.0,111STA,2016-08-17,Wednesday
1021,3406.0,111STA,2016-08-18,Thursday
1022,3397.0,111STA,2016-08-19,Friday
1023,3228.0,111STA,2016-08-20,Saturday
1024,1566.0,111STA,2016-08-21,Sunday
1025,1161.0,111STA,2016-08-22,Monday
1026,3406.0,111STA,2016-08-23,Tuesday
1027,3405.0,111STA,2016-08-24,Wednesday
1028,3473.0,111STA,2016-08-25,Thursday
1029,3673.0,111STA,2016-08-26,Friday
1030,3313.0,111STA,2016-08-27,Saturday
1031,1613.0,111STA,2016-08-28,Sunday
1032,1148.0,111STA,2016-08-29,Monday
1033,3520.0,111STA,2016-08-30,Tuesday
1034,3699.0,111STA,2016-08-31,Wednesday
1035,3489.0,111STA,2016-09-01,Thursday
1036,3462.0,111STA,2016-09-02,Friday
1037,3311.0,111STA,2016-09-03,Saturday
1038,1445.0,111STA,2016-09-04,Sunday
1039,1143.0,111STA,2016-09-05,Monday
1040,1187.0,111STA,2016-09-06,Tuesday
1041,3506.0,111STA,2016-09-07,Wednesday
1042,3583.0,111STA,2016-09-08,Thursday
1043,3655.0,111STA,2016-09-09,Friday
1044,3622.0,111STA,2016-09-10,Saturday
1045,1619.0,111STA,2016-09-11,Sunday
1046,1113.0,111STA,2016-09-12,Monday
1047,3444.0,111STA,2016-09-13,Tuesday
1048,3859.0,111STA,2016-09-14,Wednesday
1049,3896.0,111STA,2016-09-15,Thursday
1050,3793.0,111STA,2016-09-16,Friday
1051,3764.0,111STA,2016-09-17,Saturday
1052,1649.0,111STA,2016-09-18,Sunday
1053,1124.0,111STA,2016-09-19,Monday
1054,3572.0,111STA,2016-09-20,Tuesday
1055,3891.0,111STA,2016-09-21,Wednesday
1056,3824.0,111STA,2016-09-22,Thursday
1057,3778.0,111STA,2016-09-23,Friday
1058,2267.0,111STJ,2016-05-29,Sunday
1059,1960.0,111STJ,2016-05-30,Monday
1060,1899.0,111STJ,2016-05-31,Tuesday
1061,4475.0,111STJ,2016-06-01,Wednesday
1062,4231.0,111STJ,2016-06-02,Thursday
1063,4457.0,111STJ,2016-06-03,Friday
1064,4409.0,111STJ,2016-06-04,Saturday
1065,2554.0,111STJ,2016-06-05,Sunday
1066,1849.0,111STJ,2016-06-06,Monday
1067,4422.0,111STJ,2016-06-07,Tuesday
1068,4391.0,111STJ,2016-06-08,Wednesday
1069,4558.0,111STJ,2016-06-09,Thursday
1070,3848.0,111STJ,2016-06-10,Friday
1071,4324.0,111STJ,2016-06-11,Saturday
1072,2533.0,111STJ,2016-06-12,Sunday
1073,2011.0,111STJ,2016-06-13,Monday
1074,4246.0,111STJ,2016-06-14,Tuesday
1075,4235.0,111STJ,2016-06-15,Wednesday
1076,4291.0,111STJ,2016-06-16,Thursday
1077,4115.0,111STJ,2016-06-17,Friday
1078,4149.0,111STJ,2016-06-18,Saturday
1079,2615.0,111STJ,2016-06-19,Sunday
1080,2025.0,111STJ,2016-06-20,Monday
1081,3919.0,111STJ,2016-06-21,Tuesday
1082,4014.0,111STJ,2016-06-22,Wednesday
1083,4126.0,111STJ,2016-06-23,Thursday
1084,3909.0,111STJ,2016-06-24,Friday
1085,4177.0,111STJ,2016-06-25,Saturday
1086,2549.0,111STJ,2016-06-26,Sunday
1087,2046.0,111STJ,2016-06-27,Monday
1088,4220.0,111STJ,2016-06-28,Tuesday
1089,4163.0,111STJ,2016-06-29,Wednesday
1090,3798.0,111STJ,2016-06-30,Thursday
1091,3783.0,111STJ,2016-07-01,Friday
1092,3453.0,111STJ,2016-07-02,Saturday
1093,2433.0,111STJ,2016-07-03,Sunday
1094,2084.0,111STJ,2016-07-04,Monday
1095,1931.0,111STJ,2016-07-05,Tuesday
1096,3711.0,111STJ,2016-07-06,Wednesday
1097,3738.0,111STJ,2016-07-07,Thursday
1098,3826.0,111STJ,2016-07-08,Friday
1099,3668.0,111STJ,2016-07-09,Saturday
1100,2303.0,111STJ,2016-07-10,Sunday
1101,1960.0,111STJ,2016-07-11,Monday
1102,3897.0,111STJ,2016-07-12,Tuesday
1103,4040.0,111STJ,2016-07-13,Wednesday
1104,3982.0,111STJ,2016-07-14,Thursday
1105,3857.0,111STJ,2016-07-15,Friday
1106,3720.0,111STJ,2016-07-16,Saturday
1107,2457.0,111STJ,2016-07-17,Sunday
1108,2034.0,111STJ,2016-07-18,Monday
1109,3907.0,111STJ,2016-07-19,Tuesday
1110,4026.0,111STJ,2016-07-20,Wednesday
1111,4047.0,111STJ,2016-07-21,Thursday
1112,3876.0,111STJ,2016-07-22,Friday
1113,3858.0,111STJ,2016-07-23,Saturday
1114,2371.0,111STJ,2016-07-24,Sunday
1115,2118.0,111STJ,2016-07-25,Monday
1116,3710.0,111STJ,2016-07-26,Tuesday
1117,3868.0,111STJ,2016-07-27,Wednesday
1118,3898.0,111STJ,2016-07-28,Thursday
1119,3762.0,111STJ,2016-07-29,Friday
1120,3501.0,111STJ,2016-07-30,Saturday
1121,2262.0,111STJ,2016-07-31,Sunday
1122,1885.0,111STJ,2016-08-01,Monday
1123,3764.0,111STJ,2016-08-02,Tuesday
1124,3752.0,111STJ,2016-08-03,Wednesday
1125,3908.0,111STJ,2016-08-04,Thursday
1126,3903.0,111STJ,2016-08-05,Friday
1127,3697.0,111STJ,2016-08-06,Saturday
1128,2445.0,111STJ,2016-08-07,Sunday
1129,1974.0,111STJ,2016-08-08,Monday
1130,3792.0,111STJ,2016-08-09,Tuesday
1131,3829.0,111STJ,2016-08-10,Wednesday
1132,3777.0,111STJ,2016-08-11,Thursday
1133,3723.0,111STJ,2016-08-12,Friday
1134,3613.0,111STJ,2016-08-13,Saturday
1135,2319.0,111STJ,2016-08-14,Sunday
1136,1891.0,111STJ,2016-08-15,Monday
1137,3629.0,111STJ,2016-08-16,Tuesday
1138,3584.0,111STJ,2016-08-17,Wednesday
1139,3653.0,111STJ,2016-08-18,Thursday
1140,3672.0,111STJ,2016-08-19,Friday
1141,3674.0,111STJ,2016-08-20,Saturday
1142,2342.0,111STJ,2016-08-21,Sunday
1143,1981.0,111STJ,2016-08-22,Monday
1144,3463.0,111STJ,2016-08-23,Tuesday
1145,3470.0,111STJ,2016-08-24,Wednesday
1146,3526.0,111STJ,2016-08-25,Thursday
1147,3701.0,111STJ,2016-08-26,Friday
