,TRANSITING,UN_STATION,DAY_OF_WEEK
2563,17673.0,NEPTUNEAVF,Monday
2564,35651.0,NEPTUNEAVF,Saturday
2565,20800.0,NEPTUNEAVF,Sunday
2566,40773.0,NEPTUNEAVF,Thursday
2567,35356.0,NEPTUNEAVF,Tuesday
2568,40456.0,NEPTUNEAVF,Wednesday
2569,83983.0,NEREIDAV25,Friday
2570,32138.0,NEREIDAV25,Monday
2571,76930.0,NEREIDAV25,Saturday
2572,44393.0,NEREIDAV25,Sunday
2573,84847.0,NEREIDAV25,Thursday
2574,75151.0,NEREIDAV25,Tuesday
2575,86101.0,NEREIDAV25,Wednesday
2576,354843.0,NEVINSST2345,Friday
2577,119758.0,NEVINSST2345,Monday
2578,328478.0,NEVINSST2345,Saturday
2579,173155.0,NEVINSST2345,Sunday
2580,354751.0,NEVINSST2345,Thursday
2581,301487.0,NEVINSST2345,Tuesday
2582,347093.0,NEVINSST2345,Wednesday
2583,197850.0,NEWARKBMBW1,Friday
2584,55777.0,NEWARKBMBW1,Monday
2585,164411.0,NEWARKBMBW1,Saturday
2586,56535.0,NEWARKBMBW1,Sunday
2587,193580.0,NEWARKBMBW1,Thursday
2588,168882.0,NEWARKBMBW1,Tuesday
2589,191566.0,NEWARKBMBW1,Wednesday
2590,91127.0,NEWARKC1,Friday
2591,14307.0,NEWARKC1,Monday
2592,70945.0,NEWARKC1,Saturday
2593,15408.0,NEWARKC1,Sunday
2594,91574.0,NEWARKC1,Thursday
2595,78149.0,NEWARKC1,Tuesday
2596,93142.0,NEWARKC1,Wednesday
2597,249362.0,NEWARKHMHE1,Friday
2598,115937.0,NEWARKHMHE1,Monday
2599,220828.0,NEWARKHMHE1,Saturday
2600,170212.0,NEWARKHMHE1,Sunday
2601,262059.0,NEWARKHMHE1,Thursday
2602,213261.0,NEWARKHMHE1,Tuesday
2603,257277.0,NEWARKHMHE1,Wednesday
2604,173962.0,NEWARKHWBMEBE1,Friday
2605,27709.0,NEWARKHWBMEBE1,Monday
2606,139818.0,NEWARKHWBMEBE1,Saturday
2607,33075.0,NEWARKHWBMEBE1,Sunday
2608,172907.0,NEWARKHWBMEBE1,Thursday
2609,141593.0,NEWARKHWBMEBE1,Tuesday
2610,168970.0,NEWARKHWBMEBE1,Wednesday
2611,218248.0,NEWKIRKAV25,Friday
2612,93843.0,NEWKIRKAV25,Monday
2613,199629.0,NEWKIRKAV25,Saturday
2614,119471.0,NEWKIRKAV25,Sunday
2615,216366.0,NEWKIRKAV25,Thursday
2616,194639.0,NEWKIRKAV25,Tuesday
2617,215496.0,NEWKIRKAV25,Wednesday
2618,353235.0,NEWKIRKPLAZABQ,Friday
2619,155499.0,NEWKIRKPLAZABQ,Monday
2620,302958.0,NEWKIRKPLAZABQ,Saturday
2621,219037.0,NEWKIRKPLAZABQ,Sunday
2622,356089.0,NEWKIRKPLAZABQ,Thursday
2623,301704.0,NEWKIRKPLAZABQ,Tuesday
2624,351968.0,NEWKIRKPLAZABQ,Wednesday
2625,209412.0,NEWLOTSAV3,Friday
2626,80085.0,NEWLOTSAV3,Monday
2627,193841.0,NEWLOTSAV3,Saturday
2628,96772.0,NEWLOTSAV3,Sunday
2629,209761.0,NEWLOTSAV3,Thursday
2630,190486.0,NEWLOTSAV3,Tuesday
2631,206023.0,NEWLOTSAV3,Wednesday
2632,177372.0,NEWLOTSL,Friday
2633,76557.0,NEWLOTSL,Monday
2634,165771.0,NEWLOTSL,Saturday
2635,92473.0,NEWLOTSL,Sunday
2636,178613.0,NEWLOTSL,Thursday
2637,156708.0,NEWLOTSL,Tuesday
2638,176864.0,NEWLOTSL,Wednesday
2639,159565.0,NEWUTRECHTAVDN,Friday
2640,96965.0,NEWUTRECHTAVDN,Monday
2641,145266.0,NEWUTRECHTAVDN,Saturday
2642,114850.0,NEWUTRECHTAVDN,Sunday
2643,158332.0,NEWUTRECHTAVDN,Thursday
2644,145142.0,NEWUTRECHTAVDN,Tuesday
2645,159584.0,NEWUTRECHTAVDN,Wednesday
2646,230091.0,NORTHERNBLVDMR,Friday
2647,94453.0,NORTHERNBLVDMR,Monday
2648,212254.0,NORTHERNBLVDMR,Saturday
2649,117970.0,NORTHERNBLVDMR,Sunday
2650,229164.0,NORTHERNBLVDMR,Thursday
2651,199471.0,NORTHERNBLVDMR,Tuesday
2652,228018.0,NORTHERNBLVDMR,Wednesday
2653,257835.0,NORWOOD205STD,Friday
2654,143344.0,NORWOOD205STD,Monday
2655,236475.0,NORWOOD205STD,Saturday
2656,172216.0,NORWOOD205STD,Sunday
2657,260210.0,NORWOOD205STD,Thursday
2658,230405.0,NORWOOD205STD,Tuesday
2659,255346.0,NORWOOD205STD,Wednesday
2660,104019.0,NORWOODAVJZ,Friday
2661,63837.0,NORWOODAVJZ,Monday
2662,156475.0,NORWOODAVJZ,Saturday
2663,78468.0,NORWOODAVJZ,Sunday
2664,113176.0,NORWOODAVJZ,Thursday
2665,103797.0,NORWOODAVJZ,Tuesday
2666,113217.0,NORWOODAVJZ,Wednesday
2667,138100.0,NOSTRANDAV3,Friday
2668,77013.0,NOSTRANDAV3,Monday
2669,127560.0,NOSTRANDAV3,Saturday
2670,93265.0,NOSTRANDAV3,Sunday
2671,136798.0,NOSTRANDAV3,Thursday
2672,129816.0,NOSTRANDAV3,Tuesday
2673,136585.0,NOSTRANDAV3,Wednesday
2674,523405.0,NOSTRANDAVAC,Friday
2675,312554.0,NOSTRANDAVAC,Monday
2676,494089.0,NOSTRANDAVAC,Saturday
2677,387557.0,NOSTRANDAVAC,Sunday
2678,520580.0,NOSTRANDAVAC,Thursday
2679,464887.0,NOSTRANDAVAC,Tuesday
2680,513050.0,NOSTRANDAVAC,Wednesday
2681,67596.0,OCEANPKWYQ,Friday
2682,43193.0,OCEANPKWYQ,Monday
2683,60890.0,OCEANPKWYQ,Saturday
2684,48754.0,OCEANPKWYQ,Sunday
2685,68763.0,OCEANPKWYQ,Thursday
2686,61063.0,OCEANPKWYQ,Tuesday
2687,68401.0,OCEANPKWYQ,Wednesday
2688,156.0,ORCHARDBEACH6,Friday
2689,10823.0,ORCHARDBEACH6,Monday
2690,234.0,ORCHARDBEACH6,Saturday
2691,5629.0,ORCHARDBEACH6,Sunday
2692,200.0,ORCHARDBEACH6,Thursday
2693,2364.0,ORCHARDBEACH6,Tuesday
2694,176.0,ORCHARDBEACH6,Wednesday
2695,259987.0,OZONEPKLEFFRTA,Friday
2696,85579.0,OZONEPKLEFFRTA,Monday
2697,237728.0,OZONEPKLEFFRTA,Saturday
2698,112560.0,OZONEPKLEFFRTA,Sunday
2699,260930.0,OZONEPKLEFFRTA,Thursday
2700,225767.0,OZONEPKLEFFRTA,Tuesday
2701,259206.0,OZONEPKLEFFRTA,Wednesday
2702,438382.0,PARKCHESTER6,Friday
2703,211707.0,PARKCHESTER6,Monday
2704,405155.0,PARKCHESTER6,Saturday
2705,266894.0,PARKCHESTER6,Sunday
2706,436056.0,PARKCHESTER6,Thursday
2707,376891.0,PARKCHESTER6,Tuesday
2708,430012.0,PARKCHESTER6,Wednesday
2709,124019.0,PARKPLACE23ACE,Friday
2710,32489.0,PARKPLACE23ACE,Monday
2711,101811.0,PARKPLACE23ACE,Saturday
2712,42296.0,PARKPLACE23ACE,Sunday
2713,126556.0,PARKPLACE23ACE,Thursday
2714,104605.0,PARKPLACE23ACE,Tuesday
2715,125038.0,PARKPLACE23ACE,Wednesday
2716,64551.0,PARKPLACES,Friday
2717,34804.0,PARKPLACES,Monday
2718,60413.0,PARKPLACES,Saturday
2719,41657.0,PARKPLACES,Sunday
2720,64545.0,PARKPLACES,Thursday
2721,58172.0,PARKPLACES,Tuesday
2722,63434.0,PARKPLACES,Wednesday
2723,165025.0,PARKSIDEAVBQ,Friday
2724,107150.0,PARKSIDEAVBQ,Monday
2725,157817.0,PARKSIDEAVBQ,Saturday
2726,125296.0,PARKSIDEAVBQ,Sunday
2727,166627.0,PARKSIDEAVBQ,Thursday
2728,148718.0,PARKSIDEAVBQ,Tuesday
2729,165880.0,PARKSIDEAVBQ,Wednesday
2730,213097.0,PARSONSBLVDF,Friday
2731,96559.0,PARSONSBLVDF,Monday
2732,190457.0,PARSONSBLVDF,Saturday
2733,120922.0,PARSONSBLVDF,Sunday
2734,211284.0,PARSONSBLVDF,Thursday
2735,203253.0,PARSONSBLVDF,Tuesday
2736,209302.0,PARSONSBLVDF,Wednesday
2737,595.0,PATHNEWWTC1,Friday
2738,0.0,PATHNEWWTC1,Monday
2739,1.0,PATHNEWWTC1,Saturday
2740,4.0,PATHNEWWTC1,Sunday
2741,86.0,PATHNEWWTC1,Thursday
2742,2.0,PATHNEWWTC1,Tuesday
2743,1.0,PATHNEWWTC1,Wednesday
2744,230891.0,PATHWTC1,Friday
2745,58982.0,PATHWTC1,Monday
2746,214020.0,PATHWTC1,Saturday
2747,94459.0,PATHWTC1,Sunday
2748,235001.0,PATHWTC1,Thursday
2749,190944.0,PATHWTC1,Tuesday
2750,237679.0,PATHWTC1,Wednesday
2751,45859.0,PATHWTC21,Friday
2752,14575.0,PATHWTC21,Monday
2753,42377.0,PATHWTC21,Saturday
2754,21428.0,PATHWTC21,Sunday
2755,41165.0,PATHWTC21,Thursday
2756,32137.0,PATHWTC21,Tuesday
2757,47654.0,PATHWTC21,Wednesday
2758,543467.0,PAVONIANEWPORT1,Friday
2759,204828.0,PAVONIANEWPORT1,Monday
2760,510277.0,PAVONIANEWPORT1,Saturday
2761,257822.0,PAVONIANEWPORT1,Sunday
2762,543926.0,PAVONIANEWPORT1,Thursday
2763,467871.0,PAVONIANEWPORT1,Tuesday
2764,538942.0,PAVONIANEWPORT1,Wednesday
2765,168929.0,PELHAMBAYPARK6,Friday
2766,98153.0,PELHAMBAYPARK6,Monday
2767,156488.0,PELHAMBAYPARK6,Saturday
2768,116700.0,PELHAMBAYPARK6,Sunday
2769,170075.0,PELHAMBAYPARK6,Thursday
2770,155347.0,PELHAMBAYPARK6,Tuesday
2771,167825.0,PELHAMBAYPARK6,Wednesday
2772,219158.0,PELHAMPKWY25,Friday
2773,104882.0,PELHAMPKWY25,Monday
2774,206248.0,PELHAMPKWY25,Saturday
2775,130523.0,PELHAMPKWY25,Sunday
2776,229211.0,PELHAMPKWY25,Thursday
2777,198761.0,PELHAMPKWY25,Tuesday
2778,223859.0,PELHAMPKWY25,Wednesday
2779,94540.0,PELHAMPKWY5,Friday
2780,19796.0,PELHAMPKWY5,Monday
2781,83162.0,PELHAMPKWY5,Saturday
2782,25816.0,PELHAMPKWY5,Sunday
2783,94479.0,PELHAMPKWY5,Thursday
2784,77918.0,PELHAMPKWY5,Tuesday
2785,95407.0,PELHAMPKWY5,Wednesday
2786,5161.0,PENNSYLVANIAAV3,Friday
2787,38.0,PENNSYLVANIAAV3,Monday
2788,70.0,PENNSYLVANIAAV3,Saturday
2789,79.0,PENNSYLVANIAAV3,Sunday
2790,4947.0,PENNSYLVANIAAV3,Thursday
2791,3508.0,PENNSYLVANIAAV3,Tuesday
2792,4571.0,PENNSYLVANIAAV3,Wednesday
2793,139837.0,PRESIDENTST25,Friday
2794,54929.0,PRESIDENTST25,Monday
2795,120565.0,PRESIDENTST25,Saturday
2796,67276.0,PRESIDENTST25,Sunday
2797,139668.0,PRESIDENTST25,Thursday
2798,127395.0,PRESIDENTST25,Tuesday
2799,137217.0,PRESIDENTST25,Wednesday
2800,550531.0,PRINCESTNR,Friday
2801,369316.0,PRINCESTNR,Monday
2802,526714.0,PRINCESTNR,Saturday
2803,474980.0,PRINCESTNR,Sunday
2804,538176.0,PRINCESTNR,Thursday
2805,466046.0,PRINCESTNR,Tuesday
2806,523369.0,PRINCESTNR,Wednesday
2807,171680.0,PROSPECTAV25,Friday
2808,86617.0,PROSPECTAV25,Monday
2809,161775.0,PROSPECTAV25,Saturday
2810,111126.0,PROSPECTAV25,Sunday
2811,170188.0,PROSPECTAV25,Thursday
2812,151666.0,PROSPECTAV25,Tuesday
2813,169400.0,PROSPECTAV25,Wednesday
2814,176249.0,PROSPECTAVR,Friday
2815,73076.0,PROSPECTAVR,Monday
2816,157896.0,PROSPECTAVR,Saturday
2817,94384.0,PROSPECTAVR,Sunday
2818,176318.0,PROSPECTAVR,Thursday
2819,151484.0,PROSPECTAVR,Tuesday
2820,176234.0,PROSPECTAVR,Wednesday
2821,330709.0,PROSPECTPARKBQS,Friday
2822,244919.0,PROSPECTPARKBQS,Monday
2823,306716.0,PROSPECTPARKBQS,Saturday
2824,237047.0,PROSPECTPARKBQS,Sunday
2825,337356.0,PROSPECTPARKBQS,Thursday
2826,293599.0,PROSPECTPARKBQS,Tuesday
2827,332535.0,PROSPECTPARKBQS,Wednesday
2828,299712.0,QUEENSBOROPLZ7NQ,Friday
2829,142711.0,QUEENSBOROPLZ7NQ,Monday
2830,275987.0,QUEENSBOROPLZ7NQ,Saturday
2831,183596.0,QUEENSBOROPLZ7NQ,Sunday
2832,300375.0,QUEENSBOROPLZ7NQ,Thursday
2833,258757.0,QUEENSBOROPLZ7NQ,Tuesday
2834,291886.0,QUEENSBOROPLZ7NQ,Wednesday
2835,351363.0,QUEENSPLAZAEMR,Friday
2836,102538.0,QUEENSPLAZAEMR,Monday
2837,289460.0,QUEENSPLAZAEMR,Saturday
2838,144574.0,QUEENSPLAZAEMR,Sunday
2839,348396.0,QUEENSPLAZAEMR,Thursday
2840,293388.0,QUEENSPLAZAEMR,Tuesday
2841,345327.0,QUEENSPLAZAEMR,Wednesday
2842,138439.0,RALPHAVC,Friday
2843,82752.0,RALPHAVC,Monday
2844,132445.0,RALPHAVC,Saturday
2845,99851.0,RALPHAVC,Sunday
2846,138600.0,RALPHAVC,Thursday
2847,127075.0,RALPHAVC,Tuesday
2848,134660.0,RALPHAVC,Wednesday
2849,306598.0,RECTORST1,Friday
2850,89264.0,RECTORST1,Monday
2851,271347.0,RECTORST1,Saturday
2852,113131.0,RECTORST1,Sunday
2853,301777.0,RECTORST1,Thursday
2854,250867.0,RECTORST1,Tuesday
2855,300286.0,RECTORST1,Wednesday
2856,163745.0,RECTORSTR,Friday
2857,80335.0,RECTORSTR,Monday
2858,143523.0,RECTORSTR,Saturday
2859,101779.0,RECTORSTR,Sunday
2860,164195.0,RECTORSTR,Thursday
2861,136246.0,RECTORSTR,Tuesday
2862,160862.0,RECTORSTR,Wednesday
2863,73297.0,RITMANHATTANR,Friday
2864,72001.0,RITMANHATTANR,Monday
2865,71387.0,RITMANHATTANR,Saturday
2866,75934.0,RITMANHATTANR,Sunday
2867,72787.0,RITMANHATTANR,Thursday
2868,71705.0,RITMANHATTANR,Tuesday
2869,73488.0,RITMANHATTANR,Wednesday
2870,70841.0,RITROOSEVELTR,Friday
2871,71597.0,RITROOSEVELTR,Monday
2872,69672.0,RITROOSEVELTR,Saturday
2873,76060.0,RITROOSEVELTR,Sunday
2874,71078.0,RITROOSEVELTR,Thursday
2875,71626.0,RITROOSEVELTR,Tuesday
2876,70832.0,RITROOSEVELTR,Wednesday
2877,172276.0,ROCKAWAYAV3,Friday
2878,63860.0,ROCKAWAYAV3,Monday
2879,163306.0,ROCKAWAYAV3,Saturday
2880,80556.0,ROCKAWAYAV3,Sunday
2881,173412.0,ROCKAWAYAV3,Thursday
2882,154935.0,ROCKAWAYAV3,Tuesday
2883,170749.0,ROCKAWAYAV3,Wednesday
2884,149407.0,ROCKAWAYAVC,Friday
2885,78624.0,ROCKAWAYAVC,Monday
2886,139841.0,ROCKAWAYAVC,Saturday
2887,94680.0,ROCKAWAYAVC,Sunday
2888,149838.0,ROCKAWAYAVC,Thursday
2889,133125.0,ROCKAWAYAVC,Tuesday
2890,148213.0,ROCKAWAYAVC,Wednesday
2891,153577.0,ROCKAWAYBLVDA,Friday
2892,80600.0,ROCKAWAYBLVDA,Monday
2893,140887.0,ROCKAWAYBLVDA,Saturday
2894,102979.0,ROCKAWAYBLVDA,Sunday
2895,155277.0,ROCKAWAYBLVDA,Thursday
2896,135591.0,ROCKAWAYBLVDA,Tuesday
2897,152778.0,ROCKAWAYBLVDA,Wednesday
2898,31712.0,ROCKAWAYPARKBAS,Friday
2899,38044.0,ROCKAWAYPARKBAS,Monday
2900,32423.0,ROCKAWAYPARKBAS,Saturday
2901,40504.0,ROCKAWAYPARKBAS,Sunday
2902,34762.0,ROCKAWAYPARKBAS,Thursday
2903,33822.0,ROCKAWAYPARKBAS,Tuesday
2904,32289.0,ROCKAWAYPARKBAS,Wednesday
2905,218777.0,ROOSEVELTISLNDF,Friday
2906,129231.0,ROOSEVELTISLNDF,Monday
2907,200983.0,ROOSEVELTISLNDF,Saturday
2908,144521.0,ROOSEVELTISLNDF,Sunday
2909,221435.0,ROOSEVELTISLNDF,Thursday
2910,195321.0,ROOSEVELTISLNDF,Tuesday
2911,216065.0,ROOSEVELTISLNDF,Wednesday
2912,8883.0,SARATOGAAV3,Friday
2913,48.0,SARATOGAAV3,Monday
2914,80.0,SARATOGAAV3,Saturday
2915,68.0,SARATOGAAV3,Sunday
2916,8575.0,SARATOGAAV3,Thursday
2917,6297.0,SARATOGAAV3,Tuesday
2918,7962.0,SARATOGAAV3,Wednesday
2919,95488.0,SENECAAVEM,Friday
2920,37220.0,SENECAAVEM,Monday
2921,87672.0,SENECAAVEM,Saturday
2922,48589.0,SENECAAVEM,Sunday
2923,94864.0,SENECAAVEM,Thursday
2924,82174.0,SENECAAVEM,Tuesday
2925,93726.0,SENECAAVEM,Wednesday
2926,432500.0,SHEEPSHEADBAYBQ,Friday
2927,173878.0,SHEEPSHEADBAYBQ,Monday
2928,388061.0,SHEEPSHEADBAYBQ,Saturday
2929,211648.0,SHEEPSHEADBAYBQ,Sunday
2930,439835.0,SHEEPSHEADBAYBQ,Thursday
2931,377171.0,SHEEPSHEADBAYBQ,Tuesday
2932,436952.0,SHEEPSHEADBAYBQ,Wednesday
2933,83643.0,SHEPHERDAVC,Friday
2934,44869.0,SHEPHERDAVC,Monday
2935,77748.0,SHEPHERDAVC,Saturday
2936,54310.0,SHEPHERDAVC,Sunday
2937,83480.0,SHEPHERDAVC,Thursday
2938,74553.0,SHEPHERDAVC,Tuesday
2939,83132.0,SHEPHERDAVC,Wednesday
2940,203959.0,SIMPSONST25,Friday
2941,101759.0,SIMPSONST25,Monday
2942,195382.0,SIMPSONST25,Saturday
2943,138892.0,SIMPSONST25,Sunday
2944,201973.0,SIMPSONST25,Thursday
2945,180782.0,SIMPSONST25,Tuesday
2946,199027.0,SIMPSONST25,Wednesday
2947,144258.0,SMITH9STFG,Friday
2948,66159.0,SMITH9STFG,Monday
2949,132988.0,SMITH9STFG,Saturday
2950,89472.0,SMITH9STFG,Sunday
2951,143979.0,SMITH9STFG,Thursday
2952,126602.0,SMITH9STFG,Tuesday
2953,144749.0,SMITH9STFG,Wednesday
2954,539288.0,SOUTHFERRY1R,Friday
2955,197837.0,SOUTHFERRY1R,Monday
2956,483979.0,SOUTHFERRY1R,Saturday
2957,254671.0,SOUTHFERRY1R,Sunday
2958,536615.0,SOUTHFERRY1R,Thursday
2959,473635.0,SOUTHFERRY1R,Tuesday
2960,530857.0,SOUTHFERRY1R,Wednesday
2961,423069.0,SPRINGST6,Friday
2962,240182.0,SPRINGST6,Monday
2963,405943.0,SPRINGST6,Saturday
2964,316863.0,SPRINGST6,Sunday
2965,411766.0,SPRINGST6,Thursday
2966,342234.0,SPRINGST6,Tuesday
2967,389730.0,SPRINGST6,Wednesday
2968,209614.0,SPRINGSTCE,Friday
2969,58491.0,SPRINGSTCE,Monday
2970,185854.0,SPRINGSTCE,Saturday
2971,77293.0,SPRINGSTCE,Sunday
2972,209744.0,SPRINGSTCE,Thursday
2973,171878.0,SPRINGSTCE,Tuesday
2974,202655.0,SPRINGSTCE,Wednesday
2975,427641.0,STEINWAYSTMR,Friday
2976,218053.0,STEINWAYSTMR,Monday
2977,417309.0,STEINWAYSTMR,Saturday
2978,277782.0,STEINWAYSTMR,Sunday
2979,430310.0,STEINWAYSTMR,Thursday
2980,374980.0,STEINWAYSTMR,Tuesday
2981,422758.0,STEINWAYSTMR,Wednesday
2982,96781.0,STERLINGST25,Friday
2983,46400.0,STERLINGST25,Monday
2984,89231.0,STERLINGST25,Saturday
2985,57437.0,STERLINGST25,Sunday
2986,96555.0,STERLINGST25,Thursday
2987,88649.0,STERLINGST25,Tuesday
2988,95884.0,STERLINGST25,Wednesday
2989,247974.0,STGEORGE1,Friday
2990,59453.0,STGEORGE1,Monday
2991,213817.0,STGEORGE1,Saturday
2992,82832.0,STGEORGE1,Sunday
2993,238304.0,STGEORGE1,Thursday
2994,196779.0,STGEORGE1,Tuesday
2995,273835.0,STGEORGE1,Wednesday
2996,118554.0,STLAWRENCEAV6,Friday
2997,78424.0,STLAWRENCEAV6,Monday
2998,162842.0,STLAWRENCEAV6,Saturday
2999,94100.0,STLAWRENCEAV6,Sunday
3000,125730.0,STLAWRENCEAV6,Thursday
3001,112030.0,STLAWRENCEAV6,Tuesday
3002,124464.0,STLAWRENCEAV6,Wednesday
3003,712730.0,SUTPHINARCHEREJZ,Friday
3004,379498.0,SUTPHINARCHEREJZ,Monday
3005,677126.0,SUTPHINARCHEREJZ,Saturday
3006,451555.0,SUTPHINARCHEREJZ,Sunday
3007,697581.0,SUTPHINARCHEREJZ,Thursday
3008,642230.0,SUTPHINARCHEREJZ,Tuesday
3009,703459.0,SUTPHINARCHEREJZ,Wednesday
3010,126778.0,SUTPHINBLVDF,Friday
3011,55296.0,SUTPHINBLVDF,Monday
3012,114706.0,SUTPHINBLVDF,Saturday
3013,67650.0,SUTPHINBLVDF,Sunday
3014,125231.0,SUTPHINBLVDF,Thursday
3015,114409.0,SUTPHINBLVDF,Tuesday
3016,126229.0,SUTPHINBLVDF,Wednesday
3017,123477.0,SUTTERAVL,Friday
3018,61523.0,SUTTERAVL,Monday
3019,117933.0,SUTTERAVL,Saturday
3020,75288.0,SUTTERAVL,Sunday
3021,123946.0,SUTTERAVL,Thursday
3022,112243.0,SUTTERAVL,Tuesday
3023,122938.0,SUTTERAVL,Wednesday
3024,241713.0,SUTTERAVRUTLD3,Friday
3025,89318.0,SUTTERAVRUTLD3,Monday
3026,228753.0,SUTTERAVRUTLD3,Saturday
3027,110946.0,SUTTERAVRUTLD3,Sunday
3028,242080.0,SUTTERAVRUTLD3,Thursday
3029,216179.0,SUTTERAVRUTLD3,Tuesday
3030,239207.0,SUTTERAVRUTLD3,Wednesday
3031,309327.0,THIRTYST1,Friday
3032,66204.0,THIRTYST1,Monday
3033,285425.0,THIRTYST1,Saturday
3034,71714.0,THIRTYST1,Sunday
3035,312900.0,THIRTYST1,Thursday
3036,254260.0,THIRTYST1,Tuesday
3037,303991.0,THIRTYST1,Wednesday
3038,671849.0,THIRTYTHIRDST1,Friday
3039,190684.0,THIRTYTHIRDST1,Monday
3040,593763.0,THIRTYTHIRDST1,Saturday
3041,247956.0,THIRTYTHIRDST1,Sunday
3042,682403.0,THIRTYTHIRDST1,Thursday
3043,597597.0,THIRTYTHIRDST1,Tuesday
3044,675329.0,THIRTYTHIRDST1,Wednesday
3045,3245595.0,TIMESSQ42ST1237ACENQRS,Friday
3046,1719005.0,TIMESSQ42ST1237ACENQRS,Monday
3047,2951458.0,TIMESSQ42ST1237ACENQRS,Saturday
3048,2116612.0,TIMESSQ42ST1237ACENQRS,Sunday
3049,3249668.0,TIMESSQ42ST1237ACENQRS,Thursday
3050,2730765.0,TIMESSQ42ST1237ACENQRS,Tuesday
3051,3151759.0,TIMESSQ42ST1237ACENQRS,Wednesday
3052,13200.0,TOMPKINSVILLE1,Friday
3053,6206.0,TOMPKINSVILLE1,Monday
3054,12633.0,TOMPKINSVILLE1,Saturday
3055,9561.0,TOMPKINSVILLE1,Sunday
3056,13335.0,TOMPKINSVILLE1,Thursday
3057,11213.0,TOMPKINSVILLE1,Tuesday
3058,13308.0,TOMPKINSVILLE1,Wednesday
3059,238971.0,TREMONTAVBD,Friday
3060,125313.0,TREMONTAVBD,Monday
3061,223739.0,TREMONTAVBD,Saturday
3062,154553.0,TREMONTAVBD,Sunday
3063,241367.0,TREMONTAVBD,Thursday
3064,209454.0,TREMONTAVBD,Tuesday
3065,235774.0,TREMONTAVBD,Wednesday
3066,275785.0,TWENTYTHIRDST1,Friday
3067,44822.0,TWENTYTHIRDST1,Monday
3068,231098.0,TWENTYTHIRDST1,Saturday
3069,56376.0,TWENTYTHIRDST1,Sunday
3070,276596.0,TWENTYTHIRDST1,Thursday
3071,217218.0,TWENTYTHIRDST1,Tuesday
3072,271455.0,TWENTYTHIRDST1,Wednesday
3073,198188.0,UNIONSTR,Friday
3074,95812.0,UNIONSTR,Monday
3075,177973.0,UNIONSTR,Saturday
3076,119053.0,UNIONSTR,Sunday
3077,195735.0,UNIONSTR,Thursday
3078,166510.0,UNIONSTR,Tuesday
3079,194688.0,UNIONSTR,Wednesday
3080,440683.0,UTICAAVAC,Friday
3081,259008.0,UTICAAVAC,Monday
3082,412505.0,UTICAAVAC,Saturday
3083,319167.0,UTICAAVAC,Sunday
3084,438544.0,UTICAAVAC,Thursday
3085,392553.0,UTICAAVAC,Tuesday
3086,433486.0,UTICAAVAC,Wednesday
3087,116070.0,VANSICLENAV3,Friday
3088,40416.0,VANSICLENAV3,Monday
3089,113212.0,VANSICLENAV3,Saturday
3090,51180.0,VANSICLENAV3,Sunday
3091,116648.0,VANSICLENAV3,Thursday
3092,104999.0,VANSICLENAV3,Tuesday
3093,116084.0,VANSICLENAV3,Wednesday
3094,77490.0,VANSICLENAVEC,Friday
3095,44280.0,VANSICLENAVEC,Monday
3096,73950.0,VANSICLENAVEC,Saturday
3097,54603.0,VANSICLENAVEC,Sunday
3098,78805.0,VANSICLENAVEC,Thursday
3099,71034.0,VANSICLENAVEC,Tuesday
3100,77780.0,VANSICLENAVEC,Wednesday
3101,102649.0,VANSICLENAVJZ,Friday
3102,60377.0,VANSICLENAVJZ,Monday
3103,97269.0,VANSICLENAVJZ,Saturday
3104,74532.0,VANSICLENAVJZ,Sunday
3105,104941.0,VANSICLENAVJZ,Thursday
3106,93168.0,VANSICLENAVJZ,Tuesday
3107,103913.0,VANSICLENAVJZ,Wednesday
3108,184994.0,VCORTLANDTPK1,Friday
3109,92662.0,VCORTLANDTPK1,Monday
3110,170372.0,VCORTLANDTPK1,Saturday
3111,114217.0,VCORTLANDTPK1,Sunday
3112,181411.0,VCORTLANDTPK1,Thursday
3113,161626.0,VCORTLANDTPK1,Tuesday
3114,190790.0,VCORTLANDTPK1,Wednesday
3115,478177.0,VERNONJACKSON7,Friday
3116,246325.0,VERNONJACKSON7,Monday
3117,440748.0,VERNONJACKSON7,Saturday
3118,295658.0,VERNONJACKSON7,Sunday
3119,481585.0,VERNONJACKSON7,Thursday
3120,427657.0,VERNONJACKSON7,Tuesday
3121,471025.0,VERNONJACKSON7,Wednesday
3122,1150202.0,W4STWASHSQABCDEFM,Friday
3123,655527.0,W4STWASHSQABCDEFM,Monday
3124,1091763.0,W4STWASHSQABCDEFM,Saturday
3125,793411.0,W4STWASHSQABCDEFM,Sunday
3126,1149589.0,W4STWASHSQABCDEFM,Thursday
3127,943517.0,W4STWASHSQABCDEFM,Tuesday
3128,1103376.0,W4STWASHSQABCDEFM,Wednesday
3129,89302.0,W8STAQUARIUMFQ,Friday
3130,89802.0,W8STAQUARIUMFQ,Monday
3131,103553.0,W8STAQUARIUMFQ,Saturday
3132,99351.0,W8STAQUARIUMFQ,Sunday
3133,93091.0,W8STAQUARIUMFQ,Thursday
3134,96650.0,W8STAQUARIUMFQ,Tuesday
3135,89300.0,W8STAQUARIUMFQ,Wednesday
3136,186487.0,WAKEFIELD2412,Friday
3137,104173.0,WAKEFIELD2412,Monday
